#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
125        841267951366807      19.596             0.002              0.0                rapid              zams               4.998              0.002              0.0                rapid              zams               291                0.027              end                events         368175064232238  
126        990527469687799      6.285              0.002              0.0                rapid              zams               5.886              0.002              0.0                rapid              zams               139                0.878              end                events         193860325434594  
127        471745322471222      53.025             0.002              0.0                rapid              zams               24.062             0.002              0.0                rapid              zams               94.3               0.342              end                events         177379274100593  
128        104343817139728      5.600              0.002              0.0                rapid              zams               4.340              0.002              0.0                rapid              zams               39.8               0.012              end                events         809415508601847  
129        882122977702871      5.345              0.002              0.0                rapid              zams               2.680              0.002              0.0                rapid              zams               33.7               0.0994             end                events         355343088229394  
130        711697028439796      7.334              0.002              0.0                rapid              zams               5.125              0.002              0.0                rapid              zams               4.15e+03           0.354              end                events         51091794417033   
131        594671865507872      5.532              0.002              0.0                rapid              zams               2.847              0.002              0.0                rapid              zams               23.5               0.391              end                events         109826506741359  
132        315638824636681      17.219             0.002              0.0                rapid              zams               4.439              0.002              0.0                rapid              zams               6.95e+03           0.225              end                events         788532590684365  
133        985767702195992      51.301             0.002              0.0                rapid              zams               27.917             0.002              0.0                rapid              zams               386                0.373              end                events         337035945876357  
134        512701985441087      10.633             0.002              0.0                rapid              zams               6.116              0.002              0.0                rapid              zams               897                0.961              end                events         269951561718507  
136        219280309120242      15.838             0.002              0.0                rapid              zams               9.247              0.002              0.0                rapid              zams               244                0.239              end                events         107723928879039  
137        476084321897626      8.896              0.002              0.0                rapid              zams               4.585              0.002              0.0                rapid              zams               32.7               0.419              end                events         38325627379106   
138        979105827332315      6.294              0.002              0.0                rapid              zams               3.207              0.002              0.0                rapid              zams               2.62e+03           0.154              end                events         169190908104908  
139        388304874627186      11.795             0.002              0.0                rapid              zams               11.605             0.002              0.0                rapid              zams               58.8               0.0851             end                events         775759676755907  
141        741807346344844      8.667              0.002              0.0                rapid              zams               5.012              0.002              0.0                rapid              zams               47.7               0.173              end                events         471084702191169  
